transaction_id,parent,parent_type,child,child_type,rel_type,date
2289-43_tr_01,Government of Sri Lanka,government,Minister of Defence,minister,AS_MINISTER,2022-07-22
2289-43_tr_02,Government of Sri Lanka,government,"Minister of Finance, Economic Stabilization and National Policies",minister,AS_MINISTER,2022-07-22
2289-43_tr_03,Government of Sri Lanka,government,Minister of Technology,minister,AS_MINISTER,2022-07-22
2289-43_tr_04,Government of Sri Lanka,government,"Minister of Women, Child Affairs and Social Empowerment",minister,AS_MINISTER,2022-07-22
2289-43_tr_05,Government of Sri Lanka,government,"Minister of Ports, Shipping and Aviation",minister,AS_MINISTER,2022-07-22
2289-43_tr_06,Government of Sri Lanka,government,Minister of Investment Promotion,minister,AS_MINISTER,2022-07-22
2289-43_tr_07,Government of Sri Lanka,government,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",minister,AS_MINISTER,2022-07-22
2289-43_tr_08,Government of Sri Lanka,government,Minister of Fisheries,minister,AS_MINISTER,2022-07-22
2289-43_tr_09,Government of Sri Lanka,government,Minister of Education,minister,AS_MINISTER,2022-07-22
2289-43_tr_10,Government of Sri Lanka,government,Minister of Transport and Highways,minister,AS_MINISTER,2022-07-22
2289-43_tr_11,Government of Sri Lanka,government,Minister of Mass Media,minister,AS_MINISTER,2022-07-22
2289-43_tr_12,Government of Sri Lanka,government,Minister of Health,minister,AS_MINISTER,2022-07-22
2289-43_tr_13,Government of Sri Lanka,government,Minister of Water Supply,minister,AS_MINISTER,2022-07-22
2289-43_tr_14,Government of Sri Lanka,government,Minister of Agriculture,minister,AS_MINISTER,2022-07-22
2289-43_tr_15,Government of Sri Lanka,government,Minister of Wildlife and Forest Resources Conservation,minister,AS_MINISTER,2022-07-22
2289-43_tr_16,Government of Sri Lanka,government,"Minister of Justice, Prisons Affairs and Constitutional Reforms",minister,AS_MINISTER,2022-07-22
2289-43_tr_17,Government of Sri Lanka,government,Minister of Tourism and Lands,minister,AS_MINISTER,2022-07-22
2289-43_tr_18,Government of Sri Lanka,government,Minister of Plantation Industries,minister,AS_MINISTER,2022-07-22
2289-43_tr_19,Government of Sri Lanka,government,Minister of Industries,minister,AS_MINISTER,2022-07-22
2289-43_tr_20,Government of Sri Lanka,government,Minister of Urban Development and Housing,minister,AS_MINISTER,2022-07-22
2289-43_tr_21,Government of Sri Lanka,government,Minister of Foreign Affairs,minister,AS_MINISTER,2022-07-22
2289-43_tr_22,Government of Sri Lanka,government,"Minister of Buddhasasana, Religious and Cultural Affairs",minister,AS_MINISTER,2022-07-22
2289-43_tr_23,Government of Sri Lanka,government,Minister of Power and Energy,minister,AS_MINISTER,2022-07-22
2289-43_tr_24,Government of Sri Lanka,government,Minister of Environment,minister,AS_MINISTER,2022-07-22
2289-43_tr_25,Government of Sri Lanka,government,Minister of Sports and Youth Affairs,minister,AS_MINISTER,2022-07-22
2289-43_tr_26,Government of Sri Lanka,government,Minister of Irrigation,minister,AS_MINISTER,2022-07-22
2289-43_tr_27,Government of Sri Lanka,government,Minister of Labour and Foreign Employment,minister,AS_MINISTER,2022-07-22
2289-43_tr_28,Government of Sri Lanka,government,Minister of Public Security,minister,AS_MINISTER,2022-07-22
2289-43_tr_29,Government of Sri Lanka,government,"Minister of Trade, Commerce and Food Security",minister,AS_MINISTER,2022-07-22
2289-43_tr_30,Minister of Defence,minister,Office of the Chief of Defence Staff,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_31,Minister of Defence,minister,Sri Lanka Army,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_32,Minister of Defence,minister,Sri Lanka Navy,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_33,Minister of Defence,minister,Sri Lanka Air Force,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_34,Minister of Defence,minister,State Intelligence Service,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_35,Minister of Defence,minister,Civil Security Department,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_36,Minister of Defence,minister,Department of Multipurpose Development Task Force,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_37,Minister of Defence,minister,National Cadet Corps,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_38,Minister of Defence,minister,National Authority for the Implementation of Chemical Weapons Convention,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_39,Minister of Defence,minister,Sir John Kotelawala Defence University,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_40,Minister of Defence,minister,Defence Services Command and Staff College,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_41,Minister of Defence,minister,Miloda Institute - as a Faculty of Kotelawala Defence University,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_42,Minister of Defence,minister,Defence Services School,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_43,Minister of Defence,minister,Defence Research and Development Centre,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_44,Minister of Defence,minister,Institute of National Security Studies,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_45,Minister of Defence,minister,National Defence College,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_46,Minister of Defence,minister,Rakna Arakshana Lanka Ltd.,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_47,Minister of Defence,minister,Coast Guard Department of Sri Lanka,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_48,Minister of Defence,minister,National Dangerous Drugs Control Board,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_49,Minister of Defence,minister,National Defence Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_50,Minister of Defence,minister,Ranaviru Seva Authority,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_51,Minister of Defence,minister,Api Wenuwen Api Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_52,Minister of Defence,minister,Department of Meteorology,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_53,Minister of Defence,minister,National Disaster Management Council,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_54,Minister of Defence,minister,Disaster Management Centre,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_55,Minister of Defence,minister,National Disaster Relief Services Centre,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_56,Minister of Defence,minister,National Building Research Organization,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_57,Minister of Defence,minister,Telecommunication Regulatory Commission of Sri Lanka and Allied Institutions,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_58,"Minister of Finance, Economic Stabilization and National Policies",minister,National Planning Department,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_59,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Project Management and Monitoring,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_60,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of External Resources,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_61,"Minister of Finance, Economic Stabilization and National Policies",minister,State Resources Management Corporation,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_62,"Minister of Finance, Economic Stabilization and National Policies",minister,General Treasury,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_63,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Fiscal Policy,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_64,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of National Budget,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_65,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Management Services,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_66,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Public Finance,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_67,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Treasury Operations,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_68,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of State Accounts,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_69,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Trade and Investment Policies,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_70,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Information Technology Management,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_71,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Legal Affairs,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_72,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Management Audit,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_73,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Development Finance,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_74,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Public Enterprises,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_75,"Minister of Finance, Economic Stabilization and National Policies",minister,Office of Comptroller General,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_76,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Inland Revenue,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_77,"Minister of Finance, Economic Stabilization and National Policies",minister,Sri Lanka Customs,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_78,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Excise,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_79,"Minister of Finance, Economic Stabilization and National Policies",minister,National Lotteries Board,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_80,"Minister of Finance, Economic Stabilization and National Policies",minister,Development Lotteries Board,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_81,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Valuation,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_82,"Minister of Finance, Economic Stabilization and National Policies",minister,Import and Export Control Department,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_83,"Minister of Finance, Economic Stabilization and National Policies",minister,Sri Lanka Export Development Board,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_84,"Minister of Finance, Economic Stabilization and National Policies",minister,Central Bank of Sri Lanka,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_85,"Minister of Finance, Economic Stabilization and National Policies",minister,"All State Banks, Financial Institutions, Insurance Companies and their subsidiaries and related institutions",department,AS_DEPARTMENT,2022-07-22
2289-43_tr_86,"Minister of Finance, Economic Stabilization and National Policies",minister,Insurance Regulatory Commission of Sri Lanka,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_87,"Minister of Finance, Economic Stabilization and National Policies",minister,Sri Lanka Insurance Corporation and its subsidiaries and affiliated companies,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_88,"Minister of Finance, Economic Stabilization and National Policies",minister,Credit Information Bureau,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_89,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of the Registrar of Companies,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_90,"Minister of Finance, Economic Stabilization and National Policies",minister,Securities and Exchange Commission of Sri Lanka,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_91,"Minister of Finance, Economic Stabilization and National Policies",minister,Sri Lanka Accounting and Auditing Standard Monitoring Board,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_92,"Minister of Finance, Economic Stabilization and National Policies",minister,Public Utilities Commission of Sri Lanka,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_93,"Minister of Finance, Economic Stabilization and National Policies",minister,Sri Lanka Export Credit Insurance Corporation,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_94,"Minister of Finance, Economic Stabilization and National Policies",minister,Housing Development Finance Corporation,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_95,"Minister of Finance, Economic Stabilization and National Policies",minister,State Mortgage and Investment Bank,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_96,"Minister of Finance, Economic Stabilization and National Policies",minister,Regional Development Bank,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_97,"Minister of Finance, Economic Stabilization and National Policies",minister,Tax Appeals Commission,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_98,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Census and Statistics,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_99,"Minister of Finance, Economic Stabilization and National Policies",minister,Institute of Policy Studies,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_100,"Minister of Finance, Economic Stabilization and National Policies",minister,Sustainable Development Council,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_101,"Minister of Finance, Economic Stabilization and National Policies",minister,Welfare Benefits Board,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_102,"Minister of Finance, Economic Stabilization and National Policies",minister,Public Service Mutual Provident Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_103,"Minister of Finance, Economic Stabilization and National Policies",minister,"Strike, Riot, Civil Commotion and Terrorism Fund",department,AS_DEPARTMENT,2022-07-22
2289-43_tr_104,"Minister of Finance, Economic Stabilization and National Policies",minister,National Insurance Trust Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_105,"Minister of Finance, Economic Stabilization and National Policies",minister,Employees’ Trust Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_106,"Minister of Finance, Economic Stabilization and National Policies",minister,Lady Lochore Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_107,"Minister of Finance, Economic Stabilization and National Policies",minister,Board of Investment of Sri Lanka,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_108,"Minister of Finance, Economic Stabilization and National Policies",minister,Colombo Port City Economic Commission,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_109,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Telecommunications,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_110,"Minister of Finance, Economic Stabilization and National Policies",minister,Wildlife Trust,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_111,"Minister of Finance, Economic Stabilization and National Policies",minister,Sri Lanka Media Training Institute,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_112,"Minister of Finance, Economic Stabilization and National Policies",minister,Department of Internal Trade,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_113,"Minister of Finance, Economic Stabilization and National Policies",minister,"Pulse Crops, Grain Research and Production Authority",department,AS_DEPARTMENT,2022-07-22
2289-43_tr_114,"Minister of Finance, Economic Stabilization and National Policies",minister,Janatha Fertilizer Enterprises Ltd,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_115,"Minister of Finance, Economic Stabilization and National Policies",minister,Protection of Children National Trust Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_116,"Minister of Finance, Economic Stabilization and National Policies",minister,Institutions coming under the Revival (Removal) of Underperforming Enterprises or Underutilized Assets Act vested to the Secretary to the Treasury,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_117,Minister of Technology,minister,Department of Registration of Persons,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_118,Minister of Technology,minister,Information and Communication Technology Agency and Allied Institutions,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_119,Minister of Technology,minister,Sri Lanka Computer Emergency Readiness Team,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_120,Minister of Technology,minister,Sri Lanka Telecom and its Subsidiaries and Allied Institutions,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_121,Minister of Technology,minister,Industrial Technology Institute,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_122,Minister of Technology,minister,Sri Lanka Standards Institute,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_123,"Minister of Women, Child Affairs and Social Empowerment",minister,National Committee on Women,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_124,"Minister of Women, Child Affairs and Social Empowerment",minister,Sri Lanka Women’s Bureau,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_125,"Minister of Women, Child Affairs and Social Empowerment",minister,Department of Probation and Childcare Services,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_126,"Minister of Women, Child Affairs and Social Empowerment",minister,National Child Protection Authority,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_127,"Minister of Women, Child Affairs and Social Empowerment",minister,National Secretariat for Early Childhood Development,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_128,"Minister of Women, Child Affairs and Social Empowerment",minister,Department of Samurdhi Development,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_129,"Minister of Women, Child Affairs and Social Empowerment",minister,Saubhagya Development Bureau,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_130,"Minister of Women, Child Affairs and Social Empowerment",minister,National Institute of Social Development,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_131,"Minister of Women, Child Affairs and Social Empowerment",minister,Rural Development Training and Research Institute,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_132,"Minister of Women, Child Affairs and Social Empowerment",minister,Social Security Board,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_133,"Minister of Women, Child Affairs and Social Empowerment",minister,National Council for Persons with Disabilities,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_134,"Minister of Women, Child Affairs and Social Empowerment",minister,National Secretariat for Persons with Disabilities,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_135,"Minister of Women, Child Affairs and Social Empowerment",minister,Department of Social Services,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_136,"Minister of Women, Child Affairs and Social Empowerment",minister,National Council for Elders and National Secretariat for Elders,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_137,"Minister of Women, Child Affairs and Social Empowerment",minister,Kidney Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_138,"Minister of Ports, Shipping and Aviation",minister,Department of Pensions,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_139,"Minister of Ports, Shipping and Aviation",minister,Sri Lanka Institute of Development Administration,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_140,"Minister of Ports, Shipping and Aviation",minister,Distance Learning Centre Ltd.,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_141,"Minister of Ports, Shipping and Aviation",minister,Department of Official Languages,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_142,"Minister of Ports, Shipping and Aviation",minister,Official Languages Commission,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_143,"Minister of Ports, Shipping and Aviation",minister,National Human Resources Development Council of Sri Lanka,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_144,"Minister of Ports, Shipping and Aviation",minister,National Institute of Language Education and Training,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_145,"Minister of Ports, Shipping and Aviation",minister,Public Service Pensioners’ Trust Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_146,"Minister of Ports, Shipping and Aviation",minister,Local Government Service Pension Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_147,"Minister of Ports, Shipping and Aviation",minister,Local Government Widows’ and Orphans’ Pension Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_148,"Minister of Ports, Shipping and Aviation",minister,Local Government Widowers’ and Orphans’ Pension Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_149,"Minister of Ports, Shipping and Aviation",minister,All District Secretariats and Divisional Secretariats,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_150,"Minister of Ports, Shipping and Aviation",minister,Department of Registrar General,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_151,"Minister of Ports, Shipping and Aviation",minister,Sri Lanka Institute of Local Government,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_152,"Minister of Ports, Shipping and Aviation",minister,Local Loans and Development Fund,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_153,Minister of Investment Promotion,minister,Department of Immigration and Emigration,department,AS_DEPARTMENT,2022-07-22
2289-43_tr_154,Minister of Investment Promotion,minister,Colombo Lotus Tower Management Company (Pvt.) Limited,department,AS_DEPARTMENT,2022-07-22
