transaction_id,parent,parent_type,child,child_type,rel_type,date
2403-38-01_tr_192,Minister of Health,cabinetMinister,"All National, Teaching and Specific Government Hospitals",department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_193,Minister of Health,cabinetMinister,Ashraff Memorial Hospital,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_194,Minister of Health,cabinetMinister,Department of Health Services,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_195,Minister of Health,cabinetMinister,Kidney Fund,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_196,Minister of Health,cabinetMinister,Medical Research Institute,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_197,Minister of Health,cabinetMinister,National Health Council,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_198,Minister of Health,cabinetMinister,National Health Development Fund,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_199,Minister of Health,cabinetMinister,National Institute of Health Sciences,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_200,Minister of Health,cabinetMinister,"National Institute of Nephrology, Dialysis and Transplantation",department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_201,Minister of Health,cabinetMinister,National Medicines Regulatory Authority,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_202,Minister of Health,cabinetMinister,Sri Lanka Medical College Council,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_203,Minister of Health,cabinetMinister,Sri Lanka Medical Council,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_204,Minister of Health,cabinetMinister,State Pharmaceutical Corporation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_205,Minister of Health,cabinetMinister,State Pharmaceutical Manufacturing Corporation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_206,Minister of Industries,cabinetMinister,Ceylon Industrial Development Board,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_207,Minister of Industries,cabinetMinister,Department of the Registrar of Companies,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_208,Minister of Industries,cabinetMinister,Industrial Technology Institute,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_209,Minister of Industries,cabinetMinister,Lanka Mineral Sands Company,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_210,Minister of Industries,cabinetMinister,Lanka Salusala Ltd,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_211,Minister of Industries,cabinetMinister,Vidatha Centres,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_212,Minister of Investment Promotion,cabinetMinister,Board of Investment of Sri Lanka,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_213,Minister of Investment Promotion,cabinetMinister,Ceylon Sugar (Pvt.) Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_214,Minister of Investment Promotion,cabinetMinister,Colombo Port City Economic Commission,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_215,Minister of Investment Promotion,cabinetMinister,Hingurana Sugar Industry Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_216,Minister of Investment Promotion,cabinetMinister,Information Technology Parks,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_217,Minister of Investment Promotion,cabinetMinister,Kantale Sugar Company Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_218,Minister of Investment Promotion,cabinetMinister,Sri Lanka Export Development Board,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_219,Minister of Investment Promotion,cabinetMinister,Sugar Cane Research Institute,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_220,Minister of Investment Promotion,cabinetMinister,Techno Park Development Company (Pvt.) Limited,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_221,Minister of Irrigation,cabinetMinister,Central Engineering Consultancy Bureau and its subsidiaries and affiliated companies,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_222,Minister of Irrigation,cabinetMinister,Department of Irrigation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_223,Minister of Irrigation,cabinetMinister,Engineering Council of Sri Lanka,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_224,Minister of Irrigation,cabinetMinister,"Major irrigation development projects including Uma Oya, Moragahakanda, Kalu Ganga, Gin Ganga, Nilwala, Malwathu Oya",department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_225,Minister of Irrigation,cabinetMinister,Sri Lanka Mahaweli Authority,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_226,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Attorney General's Department,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_227,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Commercial Mediation Centre of Sri Lanka,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_228,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Community Based Correction Department,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_229,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Council of Legal Education,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_230,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Department of Debt Conciliation Board,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_231,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Department of Government Analyst,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_232,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Department of Prisons,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_233,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Law Commission of Sri Lanka,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_234,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Legal Aid Commission of Sri Lanka,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_235,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Legal Draftsman's Department,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_236,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Mediation Boards Commission,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_237,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,National Authority for the Protection of Victims of Crime and Witnesses,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_238,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Office for National Unity and Reconciliation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_239,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Office for Reparations,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_240,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Office of Missing Persons,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_241,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Office of the Registrar of the Supreme Court,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_242,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Rehabilitation Commissioner General's Office,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_243,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Sri Lanka International Arbitration Centre (Guarantee) Ltd,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_244,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Superior Courts Complex Board of Management,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_245,"Minister of Justice, Prisons Affairs and Constitutional Reforms",cabinetMinister,Training Schools for Youthful Offenders,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_246,Minister of Labour and Foreign Employment,cabinetMinister,Department of Labour,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_247,Minister of Labour and Foreign Employment,cabinetMinister,Department of Manpower and Employment,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_248,Minister of Labour and Foreign Employment,cabinetMinister,Foreign Employment Agency of Sri Lanka (Pvt.) Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_249,Minister of Labour and Foreign Employment,cabinetMinister,National Institute for Occupational Safety and Health,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_250,Minister of Labour and Foreign Employment,cabinetMinister,National Institute of Labour Studies,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_251,Minister of Labour and Foreign Employment,cabinetMinister,National Productivity Secretariat,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_252,Minister of Labour and Foreign Employment,cabinetMinister,Office of the Commissioner of Workmen's Compensation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_253,Minister of Labour and Foreign Employment,cabinetMinister,Shrama Vasana Fund,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_254,Minister of Labour and Foreign Employment,cabinetMinister,Sri Lanka Foreign Employment Bureau,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_255,Minister of Mass Media,cabinetMinister,Associated Newspapers of Ceylon Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_256,Minister of Mass Media,cabinetMinister,Department of Government Information,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_257,Minister of Mass Media,cabinetMinister,Independent Television Network,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_258,Minister of Mass Media,cabinetMinister,Lanka Puwath Ltd,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_259,Minister of Mass Media,cabinetMinister,National Film Corporation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_260,Minister of Mass Media,cabinetMinister,Public Performance Board,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_261,Minister of Mass Media,cabinetMinister,Right to Information Commission,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_262,Minister of Mass Media,cabinetMinister,Selacine Media Solutions (PVT) LTD,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_263,Minister of Mass Media,cabinetMinister,Selacine Rupavahini Institute,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_264,Minister of Mass Media,cabinetMinister,Sri Lanka Broadcasting Corporation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_265,Minister of Mass Media,cabinetMinister,Sri Lanka Foundation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_266,Minister of Mass Media,cabinetMinister,Sri Lanka Press Council,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_267,Minister of Mass Media,cabinetMinister,Sri Lanka Rupavahini Corporation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_268,"Minister of Ports, Shipping and Aviation",cabinetMinister,Airport and Aviation Services (Sri Lanka) Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_269,"Minister of Ports, Shipping and Aviation",cabinetMinister,Ceylon Shipping Corporation Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_270,"Minister of Ports, Shipping and Aviation",cabinetMinister,Civil Aviation Authority of Sri Lanka,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_271,"Minister of Ports, Shipping and Aviation",cabinetMinister,Merchant Shipping Secretariat,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_272,"Minister of Ports, Shipping and Aviation",cabinetMinister,Sri Lanka Ports Authority and its Subsidiaries and Associates,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_273,"Minister of Ports, Shipping and Aviation",cabinetMinister,Sri Lankan Air Lines Limited and its subsidiaries,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_274,Minister of Power and Energy,cabinetMinister,Ceylon Electricity Company,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_275,Minister of Power and Energy,cabinetMinister,Polipto Lanka (Pvt) Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_276,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,All District Secretariats and Divisional Secretariats,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_277,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,Department of Multi-purpose Development Task Force,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_278,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,Department of Official Languages,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_279,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,Department of Pensions,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_280,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,Department of Registrar General,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_281,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,Distance Learning Centre Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_282,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,Local Government Service Pension Fund,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_283,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,Local Government Widowers' and Orphans' Pension Fund,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_284,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,Local Government Widows' and Orphans' Pension Fund,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_285,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,Local Loans and Development Fund,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_286,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,National Human Resources Development Council of Sri Lanka,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_287,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,National Institute of Language Education and Training,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_288,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,Official Languages Commission,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_289,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,Public Service Pensioners' Trust Fund,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_290,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,Sri Lanka Institute of Development Administration,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_291,"Minister of Public Administration, Home Affairs, Provincial Councils and Local Government",cabinetMinister,Sri Lanka Institute of Local Government,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_292,Minister of Public Security,cabinetMinister,Department of Immigration and Emigration,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_293,Minister of Public Security,cabinetMinister,Department of Registration of Persons,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_294,Minister of Public Security,cabinetMinister,National Dangerous Drugs Control Board,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_295,Minister of Public Security,cabinetMinister,National Police Academy,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_296,Minister of Public Security,cabinetMinister,Secretariat for Non-Governmental Organizations,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_297,Minister of Public Security,cabinetMinister,Sri Lanka Police,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_298,Minister of Sports and Youth Affairs,cabinetMinister,Department of Sports Development,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_299,Minister of Sports and Youth Affairs,cabinetMinister,National Sports Council,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_300,Minister of Sports and Youth Affairs,cabinetMinister,National Youth Corps,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_301,Minister of Sports and Youth Affairs,cabinetMinister,National Youth Services Council,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_302,Minister of Sports and Youth Affairs,cabinetMinister,National Youths Services Cooperative Society Limited,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_303,Minister of Sports and Youth Affairs,cabinetMinister,Sugathadasa National Sports Complex Authority,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_304,Minister of Technology,cabinetMinister,Centre of Excellence for Robotic Applications,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_305,Minister of Technology,cabinetMinister,Data Protection Authority of Sri Lanka,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_306,Minister of Technology,cabinetMinister,Information and Communication Technology Agency and Allied Institutions,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_307,Minister of Technology,cabinetMinister,Sri Lanka Computer Emergency Readiness Team,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_308,Minister of Technology,cabinetMinister,Sri Lanka Standards Institute,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_309,Minister of Technology,cabinetMinister,Telecommunication Regulatory Commission of Sri Lanka and Allied Institutions,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_310,Minister of Tourism and Lands,cabinetMinister,Department of Land Commissioner General,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_311,Minister of Tourism and Lands,cabinetMinister,Department of Land Settlement,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_312,Minister of Tourism and Lands,cabinetMinister,Department of Land Use Policy Planning,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_313,Minister of Tourism and Lands,cabinetMinister,Department of National Botanic Gardens,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_314,Minister of Tourism and Lands,cabinetMinister,Institute of Surveying and Mapping,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_315,Minister of Tourism and Lands,cabinetMinister,Land Acquisition Board of Review,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_316,Minister of Tourism and Lands,cabinetMinister,Land Reform Commission,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_317,Minister of Tourism and Lands,cabinetMinister,Land Survey Council,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_318,Minister of Tourism and Lands,cabinetMinister,Sri Lanka Convention Bureau,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_319,Minister of Tourism and Lands,cabinetMinister,Sri Lanka Institute of Tourism and Hotel Management,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_320,Minister of Tourism and Lands,cabinetMinister,Sri Lanka Survey Department,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_321,Minister of Tourism and Lands,cabinetMinister,Sri Lanka Tourism Development Authority,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_322,Minister of Tourism and Lands,cabinetMinister,Sri Lanka Tourism Promotion Bureau,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_323,"Minister of Trade, Commerce and Food Security",cabinetMinister,Consumer Affairs Authority,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_324,"Minister of Trade, Commerce and Food Security",cabinetMinister,Cooperative Employees Commission,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_325,"Minister of Trade, Commerce and Food Security",cabinetMinister,Cooperative Wholesale Establishment,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_326,"Minister of Trade, Commerce and Food Security",cabinetMinister,Department of Commerce,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_327,"Minister of Trade, Commerce and Food Security",cabinetMinister,Department of Cooperative Development (Registrar of Cooperative Societies),department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_328,"Minister of Trade, Commerce and Food Security",cabinetMinister,"Department of Measurement Units, Standards and Services",department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_329,"Minister of Trade, Commerce and Food Security",cabinetMinister,Food Commissioner's Department,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_330,"Minister of Trade, Commerce and Food Security",cabinetMinister,Lanka Sathosa Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_331,"Minister of Trade, Commerce and Food Security",cabinetMinister,Mahapola Trust Fund,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_332,"Minister of Trade, Commerce and Food Security",cabinetMinister,National Institute of Cooperative Development,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_333,"Minister of Trade, Commerce and Food Security",cabinetMinister,National Intellectual Property Office of Sri Lanka,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_334,"Minister of Trade, Commerce and Food Security",cabinetMinister,Sri Lanka Accreditation Board for Conformity Assessment,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_335,Minister of Transport and Highways,cabinetMinister,Department of Sri Lanka Railways,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_336,Minister of Transport and Highways,cabinetMinister,Lakdiva Engineering Ltd,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_337,Minister of Transport and Highways,cabinetMinister,National Transport Commission,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_338,Minister of Transport and Highways,cabinetMinister,Sri Lanka Transport Board,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_339,Minister of Urban Development and Housing,cabinetMinister,Building Material Corporation Limited,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_340,Minister of Urban Development and Housing,cabinetMinister,National Physical Planning Department,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_341,Minister of Urban Development and Housing,cabinetMinister,Sri Lanka Land Development Corporation and its subsidiaries and related institutions,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_342,Minister of Urban Development and Housing,cabinetMinister,Urban Development Authority,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_343,Minister of Water Supply and Estate Infrastructure Development,cabinetMinister,Department of National Community Water Supply,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_344,Minister of Water Supply and Estate Infrastructure Development,cabinetMinister,Estate Sector Self-Employment Revolving Fund,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_345,Minister of Water Supply and Estate Infrastructure Development,cabinetMinister,National Water Supply and Drainage Board,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_346,Minister of Water Supply and Estate Infrastructure Development,cabinetMinister,New Villages Development Authority for Plantation Region,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_347,Minister of Water Supply and Estate Infrastructure Development,cabinetMinister,Plantation Human Development Trust,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_348,Minister of Water Supply and Estate Infrastructure Development,cabinetMinister,Saumyamoorthi Thondaman Memorial Foundation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_349,Minister of Water Supply and Estate Infrastructure Development,cabinetMinister,Water Resources Board,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_350,Minister of Wildlife and Forest Resources Conservation,cabinetMinister,Department of Forest Conservation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_351,Minister of Wildlife and Forest Resources Conservation,cabinetMinister,Department of National Zoological Gardens,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_352,Minister of Wildlife and Forest Resources Conservation,cabinetMinister,Department of Wildlife Conservation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_353,Minister of Wildlife and Forest Resources Conservation,cabinetMinister,State Timber Corporation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_354,"Minister of Women, Child Affairs and Social Empowerment",cabinetMinister,Department of Probation and Childcare Services,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_355,"Minister of Women, Child Affairs and Social Empowerment",cabinetMinister,Department of Samurdhi Development,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_356,"Minister of Women, Child Affairs and Social Empowerment",cabinetMinister,Department of Social Services,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_357,"Minister of Women, Child Affairs and Social Empowerment",cabinetMinister,National Child Protection Authority,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_358,"Minister of Women, Child Affairs and Social Empowerment",cabinetMinister,National Committee on Women,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_359,"Minister of Women, Child Affairs and Social Empowerment",cabinetMinister,National Council for Elders and National Secretariat for Elders,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_360,"Minister of Women, Child Affairs and Social Empowerment",cabinetMinister,National Council for Persons with Disabilities,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_361,"Minister of Women, Child Affairs and Social Empowerment",cabinetMinister,National Institute of Social Development,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_362,"Minister of Women, Child Affairs and Social Empowerment",cabinetMinister,National Secretariat for Early Childhood Development,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_363,"Minister of Women, Child Affairs and Social Empowerment",cabinetMinister,National Secretariat for Persons with Disabilities,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_364,"Minister of Women, Child Affairs and Social Empowerment",cabinetMinister,Rural Development Training and Research Institute,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_365,"Minister of Women, Child Affairs and Social Empowerment",cabinetMinister,Saubhagya Development Bureau,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_366,"Minister of Women, Child Affairs and Social Empowerment",cabinetMinister,Social Security Board,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_367,"Minister of Women, Child Affairs and Social Empowerment",cabinetMinister,Sri Lanka Women's Bureau,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_368,Non Cabinet Minister of Development Projects,stateMinister,Department of Information Technology Management,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_369,Non Cabinet Minister of Development Projects,stateMinister,Department of Project Management and Monitoring,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_370,Non Cabinet Minister of State Plantation Enterprises Reforms,stateMinister,Chilaw Plantation Company Ltd,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_371,Non Cabinet Minister of State Plantation Enterprises Reforms,stateMinister,Elkaduwa Plantation Company Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_372,Non Cabinet Minister of State Plantation Enterprises Reforms,stateMinister,Janatha Estate Development Board,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_373,Non Cabinet Minister of State Plantation Enterprises Reforms,stateMinister,Kalubovitiyana Tea Factory Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_374,Non Cabinet Minister of State Plantation Enterprises Reforms,stateMinister,Kurunegala Plantation Company Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_375,Non Cabinet Minister of State Plantation Enterprises Reforms,stateMinister,Sri Lanka State Plantation Corporation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_376,State Minister of Fisheries,stateMinister,Cey-Nor Foundation Ltd.,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_377,State Minister of Fisheries,stateMinister,Ceylon Fisheries Corporation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_378,State Minister of Fisheries,stateMinister,National Aquatic Resources Research and Development Agency,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_379,"State Minister of Health, Women and Child Affairs",stateMinister,1990 Suwaseriya Foundation,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_380,"State Minister of Health, Women and Child Affairs",stateMinister,National Authority on Tobacco and Alcohol,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_381,"State Minister of Health, Women and Child Affairs",stateMinister,Private Health Services Regulatory Council,department,AS_DEPARTMENT,2024-09-25
2403-38-01_tr_382,"State Minister of Health, Women and Child Affairs",stateMinister,School of Medical Laboratory Technology,department,AS_DEPARTMENT,2024-09-25
